PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Han, Jaeyoung; Hwang, Janghwan; Yu, Sangseok				Yu, Sangseok/AAJ-7981-2020				A simulation of automotive fuel cell system for oxygen starvation trends by compressor surge under load follow-up								APPLIED THERMAL ENGINEERING				154				251	262		10.1016/j.applthermaleng.2019.03.073				MAY 25 2019	2019	Oxygen transport analysis is of critical importance during surge evolution for fuel cell systems because it is closely related with the safety and performance of the system. However, research has yet been insufficient on oxygen transport analysis to reaction site surface in catalyst layer under surge evolution. In this paper, an agglomerate model is used to investigate oxygen concentration, local current density, and activation over-potential along catalyst layer thickness under surge evolution. The results are validated versus experimental data from our test. Unlike previous analyses of oxygen transport in the catalyst layer, this study presents an analytic dynamic compressor model that is able to examine the various surge phenomenon. In this study, an agglomerate model is introduced and fuel cell system model including a dynamic compressor is implemented to investigate the influence of surge evolution on the cell performance. At the end, fuel cell system model is simulated during Highway Fuel Economy (HWFET) cycle. The results indicate that oxygen concentration at the GDL/CL interface within the range z = 0 mu m to z = 3 mu m is most strongly affected by surge evolution, and oxygen concentration changes are strongly affected by surge evolution up to z = 3 mu m.									9	2	0	0	0	0	11			1359-4311			WOS:000469892000024		
J	Kim, Jin Yeong; Park, Hyanjoo; Kim, Hoyoung; Hwang, Eunkyoung; Ahn, Sang Hyun; Kim, Soo-Kil				Ahn, Sang Hyun/A-9875-2019; Kim, Hoyoung/N-4689-2017	Kim, Hoyoung/0000-0002-5580-6373			Electrochemical Preparation of Ru/Co Bi-layered Catalysts on Ti Substrates for the Oxygen Evolution Reaction								BULLETIN OF THE KOREAN CHEMICAL SOCIETY				37	8			1270	1277		10.1002/bkcs.10853				AUG 2016	2016	Ru/Co/Ti catalysts prepared by two-step electrodeposition and subsequent annealing were applied to the oxygen evolution reaction (OER) during acidic water electrolysis. The Co interlayers, which were electrodeposited for varying deposition times, strongly affected the morphology of the Ru/Co/Ti catalysts after annealing. Cracks and rolled-up parts appeared, and Co oxide nanowalls became attached to the Ru surface. During the initial stages of the OER, a synergetic effect was observed between Ru and the Co oxides. The Ru/Co/Ti catalyst demonstrated approximately three to four-fold higher activity than the Co interlayer-free Ru/Ti catalyst.									5	0	0	0	0	0	5			0253-2964	1229-5949		WOS:000381037000018		
J	Wang, Qing; Qiu, Xin; Hu, Wenhui; Huang, Yongmin								Facile synthesis of three-dimensional porous nitrogen doped carbon supported Co3O4 for oxygen reduction reaction and oxygen evolution reaction								MATERIALS LETTERS				190				169	172		10.1016/j.matlet.2016.12.117				MAR 1 2017	2017	A series of bifunctional electrocatalysts Co/NC-n (n = temperature) consist of three-dimensional (3D) porous nitrogen doped carbon supported Co3O4 via a super simple synthesis. Methyl red is selected as carbon and nitrogen precursor, cobalt (II) acetate as cobalt sources, and silicon sphere as hard-template. The presence of 3D Co3O4/N-doped macro/mesoporous carbon structure can be verified by TEM, XRD and XPS. The unique pore structure, strong confinement effect between Co3O4 core and N-graphitic shell and the high composition of pyridinic nitrogen doping endows Co/NC-800 catalyst excellent oxygen reduction reaction performance and improved oxygen evolution reaction activity to commercial Pt/C catalyst under alkaline environment. (C) 2016 Elsevier B.V. All rights reserved.									25	0	0	0	2	0	25			0167-577X	1873-4979		WOS:000394399900044		
J	Sada, Krishnakanth; Gond, Ritambhara; Bothra, Neha; Pati, Swapan K.; Barpanda, Prabeer					Barpanda, Prabeer/0000-0003-0902-3690; sada, Krishnakanth/0000-0001-6119-6164			Potassium Cobalt Pyrophosphate as a Nonprecious Bifunctional Electrocatalyst for Zinc-Air Batteries								ACS APPLIED MATERIALS & INTERFACES				14	7			8992	9001		10.1021/acsami.1c21481		FEB 2022		FEB 23 2022	2022	Economic and sustainable (ecological) energy storage forms a major pillar of the global energy sector. Bifunctional electrocatalysts, based on oxygen electrolysis, play a key role in the development of rechargeable metal-air batteries. Pursuing precious metal-free economic catalysts, here, we report K2CoP2O7 pyrophosphate as a robust cathode for secondary zinc-air batteries with efficient oxygen evolution and oxygen reduction (OER parallel to ORR) activity. Prepared by autocombustion, nanoscale K2CoP2O7 exhibited excellent oxygen reduction and evolution reactions among all phosphate-based electrocatalysts. In particular, the OER activity surpassed that of commercial RuO2 with low overpotential (0.27 V). First-principles calculations revealed that the bifunctional activity is rooted in the Co active site with the CoO5 local coordination in the most stable (110) surface. This nanostructured (tetragonal) pyrophosphate can be harnessed as an economic bifunctional catalyst for zinc-air batteries.									1	0	0	0	0	0	1			1944-8244	1944-8252		WOS:000757862400001	35133786	
P	QIU Y; ZHANG G; LI Z								Iron oxyfluoride nano material used as anode material for electrocatalytic water decomposition, comprises fluorine iron oxide and fluorine-doped iron oxide nanomaterial, where iron oxide nanomaterial contains fluorine-doped ferrous oxide					CN112125342-A	HARBIN INST TECHNOLOGY SHENZHEN GRADUATE																			NOVELTY - Iron oxyfluoride nano material comprises fluorine iron oxide and/or fluorine-doped iron oxide nanomaterial. The fluorine iron oxide is FexOyFz, where 0.1 less than or equal to x less than or equal to 4, 0.1 less than or equal to y less than or equal to 4 and 0.1 less than or equal to z less than or equal to 4. The fluorine-doped iron oxide nanomaterial contains fluorine-doped ferrous oxide, fluorine-doped ferric oxide, fluorine-doped ferroferric oxide, or its mixture, and iron oxide doped with fluorine, nickel, boron, nitrogen and phosphorus. USE - Iron oxyfluoride nano material used as an anode material for electrocatalytic water decomposition (claimed). ADVANTAGE - The iron oxyfluoride nano material has high oxygen evolution electrocatalytic activity, simple preparation method, low cost, relatively mild reaction condition, effectively reduces overpotential of oxygen evolution electrocatalysis, improves efficiency of water decomposition, and is suitable for industrial production. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for a method for preparing an iron oxyfluoride nano material, which involves:(A) adding fluorine-containing substance, iron-containing substance and/or both fluorine and iron-containing substance, and auxiliary materials to water or alcohol solvent, and mixing it uniformly to obtain a mixed liquid; and(B) placing mixed liquid in reaction kettle for hydrothermal or solvothermal heating reaction, separating, washing, and drying it to obtain fluorine iron oxide and/or fluorine-doped iron oxide nanomaterial.															0						DIIDW:202101505X		
J	Li, Yue; Wei, Bin; Yu, Zhipeng; Bondarchuk, Oleksandr; Araujo, Ana; Amorim, Isilda; Zhang, Nan; Xu, Junyuan; Neves, Isabel C.; Liu, Lifeng				Xu, Junyuan/AAO-9266-2021; Neves, Isabel C./B-6287-2009; Wei, Bin/T-7872-2019; Wei, Bin/AAE-9235-2021; Bondarchuk, Oleksandr/ABE-5434-2020; Liu, Lifeng/A-2522-2012	Xu, Junyuan/0000-0002-0781-0888; Neves, Isabel C./0000-0001-9705-9444; Wei, Bin/0000-0001-5076-4082; Bondarchuk, Oleksandr/0000-0001-7380-8930; Liu, Lifeng/0000-0003-2732-7399; Yu, Zhipeng/0000-0002-3208-649X; Amorim, Isilda/0000-0003-2044-0727			Bifunctional Porous Cobalt Phosphide Foam for High-Current-Density Alkaline Water Electrolysis with 4000-h Long Stability								ACS SUSTAINABLE CHEMISTRY & ENGINEERING				8	27			10193	10200		10.1021/acssuschemeng.0c02671				JUL 13 2020	2020	Alkaline water electrolysis is a cost-effective approach to hydrogen production, but it suffers from low operational current densities (typically <= 500 mA cm(-2)) and thereby a low hydrogen production rate. Herein we report the fabrication of self-supported porous cobalt phosphide (Co-P) foam by electrochemical anodization of commercially available cobalt foam, followed by thermal oxidation and subsequent phosphorization. The as-obtained porous Co-P foam, compared to other control samples prepared under different conditions, shows outstanding electrocatalytic performance in alkaline electrolyte for both the hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), requiring an overpotential of 290 mV for HER and 380 mV for OER, respectively, at a high current density of 1000 mA cm(-2). Moreover, the electrolyzer consisting of two symmetric porous Co-P foam electrodes only requires a cell voltage of 1.98 V to operate at 1000 mA cm(-2) for overall water electrolysis, with extraordinary stability of 4000 h, showing great potential for use in industrial alkaline water electrolysis.									26	1	0	0	1	0	27			2168-0485			WOS:000551360900025		
J	Du, Xiaoqiang; Li, Nai; Zhang, Xiaoshuang								Controlled synthesis of Co3O4@NiMoO4 core-shell nanorod arrays for efficient water splitting								DALTON TRANSACTIONS				47	35			12071	12074		10.1039/c8dt02305k				SEP 21 2018	2018	Exploitation of environmentally friendly electrocatalysts for a robust oxygen evolution reaction (OER) in an alkaline medium is very satisfactory. Here, a very low cell voltage of 1.65 V is acquired when Co3O4@NiMoO4/NF is firstly used as a bifunctional water splitting catalyst with 10 mA cm(-2) in 1.0 M KOH.									24	1	0	0	0	0	25			1477-9226	1477-9234		WOS:000444400200009	30091438	
J	Sreekanth, T. V. M.; Yoo, K.; Kim, J.								Thorn-shaped NiCo2O4 nanoparticles as multi-functional electrocatalysts for electrochemical applications								JOURNAL OF THE TAIWAN INSTITUTE OF CHEMICAL ENGINEERS				114				291	299		10.1016/j.jtice.2020.09.006				SEP 2020	2020	The synthesis and characterization of thorn-shaped nickel cobaltite nanoparticles (NiCo2O4) via a simple, rapid hydrothermal synthesis method for different reaction durations of 7 h and 14 h, denoted as NCo-7 and NCo-14, are reported. Scanning and transmission electron microscopy images reveal that the synthesized NiCo2O4 sample shows a thorn-like morphology. Compared to NCo-7, NCo-14 exhibits good capacitive performance, with a large specific capacitance. The NCo-14 electrocatalyst exhibited excellent activity toward the oxygen evolution reaction and electrooxidation of methanol in alkaline medium. (C) 2020 Taiwan Institute of Chemical Engineers. Published by Elsevier B.V. All rights reserved.									4	0	0	0	0	0	4			1876-1070	1876-1089		WOS:000578018600026		
J	Locke, Edward; Jiang, Shan; Beaumont, Simon K.				Jiang, Shan/E-8590-2019; Beaumont, Simon Kenneth/F-5272-2012	Jiang, Shan/0000-0002-3990-8687; Beaumont, Simon Kenneth/0000-0002-1973-9783			Catalysis of the Oxygen Evolution Reaction by 4-10 nm Cobalt Nanoparticles								TOPICS IN CATALYSIS				61	9-11	SI		977	985		10.1007/s11244-018-0923-4				JUN 2018	2018	Electrolysis of water is key technology, not only for clean energy production, but to ensure a continued supply of hydrogen beyond fossil resources, essential to the manufacture of many chemical goods other than fuels. Cobalt nanomaterials have been widely identified as a promising candidate for the anode (oxygen evolution) reaction in this process, but much work has focused on applied materials or electrode design. Given the importance of oxidation state changes Co(III) -> Co(IV) in the accepted reaction mechanism, in this work we look at size effects in small (4-10 nm) cobalt nanoparticles, where the ease of oxidation for lower cobalt oxidation states is known to change with particle size. To discriminate between geometric and chemical effects we have compared the catalysts in this study to others in the literature by turnover frequency (widely used in other areas of catalysis), in addition to the more commonly employed performance metric of the overpotential required to produce a current density of 10 mA cm(-2). Comparisons are drawn to key examples of using well defined nanomaterials (where the surface are of cobalt sites can be estimated). This has enabled an estimated intrinsic turnover rate of similar to 1 O-2 molecule per surface Co atom per second at an overpotential of 500 mV in the oxygen evolution reaction under typical alkaline reaction conditions (pH 14.0) to be identified.									15	0	0	0	0	0	15			1022-5528	1572-9028		WOS:000435827900024	30996581	
J	Masa, Justus; Weide, Philipp; Peeters, Daniel; Sinev, Ilya; Xia, Wei; Sun, Zhenyu; Somsen, Christoph; Muhler, Martin; Schuhmann, Wolfgang				Schuhmann, Wolfgang/S-2626-2016; Muhler, Martin/D-2766-2017; Xia, Wei/C-9328-2012; Sun, Zhenyu/D-3087-2013	Schuhmann, Wolfgang/0000-0003-2916-5223; Muhler, Martin/0000-0001-5343-6922; Xia, Wei/0000-0001-8562-8064; Sun, Zhenyu/0000-0001-5788-9339; Peeters, Daniel/0000-0002-7602-0708; Sinev, Ilya/0000-0002-0230-0299; Somsen, Christoph/0000-0002-0724-9111			Amorphous Cobalt Boride (Co2B) as a Highly Efficient Nonprecious Catalyst for Electrochemical Water Splitting: Oxygen and Hydrogen Evolution								ADVANCED ENERGY MATERIALS				6	6					1502313	10.1002/aenm.201502313				MAR 23 2016	2016	It is demonstrated that amorphous cobalt boride (Co2B) prepared by the chemical reduction of CoCl2 using NaBH4 is an exceptionally efficient electrocatalyst for the oxygen evolution reaction (OER) in alkaline electrolytes and is simultaneously active for catalyzing the hydrogen evolution reaction (HER). The catalyst achieves a current density of 10 mA cm(-2) at 1.61 V on an inert support and at 1.59 V when impregnated with nitrogen-doped graphene. Stable performance is maintained at 10 mA cm(-2) for at least 60 h. The optimized catalyst, Co2B annealed at 500 degrees C (Co2B-500) evolves oxygen more efficiently than RuO2 and IrO2, and its performance matches the best cobalt-based catalysts reported to date. Co2B is irreversibly oxidized at OER conditions to form a CoOOH surface layer. The active form of the catalyst is therefore represented as CoOOH/Co2B. EXAFS observations indicate that boron induces lattice strain in the crystal structure of the metal, which potentially diminishes the thermodynamic and kinetic barrier of the hydroxylation reaction, formation of the OOH* intermediate, a key limiting step in the OER.									563	39	0	0	22	0	569			1614-6832	1614-6840		WOS:000373149700019		
S	Surendranath, Yogesh; Nocera, Daniel G.						Karlin, KD		Oxygen Evolution Reaction Chemistry of Oxide-Based Electrodes								PROGRESS IN INORGANIC CHEMISTRY, VOL 57		PROGRESS IN INORGANIC CHEMISTRY		57				505	560		10.1002/9781118148235.ch9	10.1002/9781118148235			2012	2012										64	2	0	0	17	0	64			0079-6379		978-1-118-14823-5; 978-1-118-01063-1	WOS:000341437900009		
J	Zhang, Tong; Wu, Meng-Ying; Yan, Dong-Yang; Mao, Jing; Liu, Hui; Hu, Wen-Bin; Du, Xi-Wen; Ling, Tao; Qiao, Shi-Zhang				Du, Xi-Wen/A-7347-2011; Hu, Wenbin/AAQ-8650-2020; Qiao, Shizhang/A-6057-2010	Du, Xi-Wen/0000-0002-2811-147X; Qiao, Shizhang/0000-0002-4568-8422			Engineering oxygen vacancy on NiO nanorod arrays for alkaline hydrogen evolution								NANO ENERGY				43				103	109		10.1016/j.nanoen.2017.11.015				JAN 2018	2018	Development of low-cost electrocatalysts toward oxygen evolution (OER) and hydrogen evolution reactions (HER) is crucial for large-scale and clean hydrogen production. Cost-effective transition metal oxide-based catalysts are superbly active for OER; however, their applications in catalyzing HER remain challenging due to unsatisfactory activity and intrinsically poor electronic conductivity. Here, we report the synthesis of NiO nanorods (NRs) with abundant oxygen (O) vacancies via a facile cation exchange strategy. Based on the experimental studies and density functional theory calculations, we demonstrate that the chemical and electronic property of NiO NRs is successfully optimized through O-vacancy engineering; the O-vacancies on the surface of NiO NRs remarkably enhance their electronic conduction and promote HER reaction kinetics simultaneously. The resulting NiO NRs exhibit excellent alkaline HER catalytic activity and durability. Furthermore, these specific designed NiO NRs in situ on carbon fiber paper substrates were directly employed as both HER and OER catalysts for overall water splitting, affording better performance than benchmark Pt and RuO2 catalysts. The successful synthesis of these metal oxides nanomaterials with abundant O-vacancies may pave a new path for rationally fabricating efficient HER/ OER bi-functional catalysts.									373	18	0	0	10	0	376			2211-2855	2211-3282		WOS:000419832100012		
