PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Teichert, Gregory H.; Gunda, N. S. Harsha; Rudraraju, Shiva; Natarajan, Anirudh Raju; Puchala, Brian; Garikipati, Krishna; Van der Ven, Anton					Gunda, N. S. Harsha/0000-0003-3000-9463; Rudraraju, Shiva/0000-0002-8313-0198			A comparison of Redlich-Kister polynomial and cubic spline representations of the chemical potential in phase field computations								COMPUTATIONAL MATERIALS SCIENCE				128				127	139		10.1016/j.commatsci.2016.11.024				FEB 15 2017	2017	Free energies play a central role in many descriptions of equilibrium and non-equilibrium properties of solids. Continuum partial differential equations (PDEs) of atomic transport, phase transformations and mechanics often rely on first and second derivatives of a free energy function. The stability, accuracy and robustness of numerical methods to solve these PDEs are sensitive to the particular functional representations of the free energy. In this communication we investigate the influence of different representations of thermodynamic data on phase field computations of diffusion and two-phase reactions in the solid state. First-principles statistical mechanics methods were used to generate realistic free energy data for HCP titanium with interstitially dissolved oxygen. While Redlich-Kister polynomials have formed the mainstay of thermodynamic descriptions of multi-component solids, they require high order terms to fit oscillations in chemical potentials around phase transitions. Here, we demonstrate that high fidelity fits to rapidly fluctuating free energy functions are obtained with spline functions. Spline functions that are many degrees lower than Redlich-Kister polynomials provide equal or superior fits to chemical potential data and, when used in phase field computations, result in solution times approaching an order of magnitude speed up relative to the use of Redlich-Kister polynomials. (C) 2016 Elsevier B.V. All rights reserved.									11	0	0	0	0	0	11			0927-0256	1879-0801		WOS:000391022600018		
J	Biterova, EI; Turanov, AA; Gladyshev, VN; Barycki, JJ				Gladyshev, Vadim N/A-9894-2013; Gladyshev, Vadim N/J-6187-2013	Gladyshev, Vadim/0000-0002-0372-7016			Crystal structures of oxidized and reduced mitochondrial thioredoxin reductase provide molecular details of the reaction mechanism								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				102	42			15018	15023		10.1073/pnas.0504218102				OCT 18 2005	2005	Thioredoxin reductase (TrxR) is an essential enzyme required for the efficient maintenance of the cellular redox homeostasis, particularly in cancer cells that are sensitive to reactive oxygen species. In mammals, distinct isozymes function in the cytosol and mitochondria. Through an intricate mechanism, these enzymes transfer reducing equivalents from NADPH to bound FAD and subsequently to an active-site disulfide. In mammalian TrxRs, the dithiol then reduces a mobile C-terminal selenocysteine-containing tetrapeptide of the opposing subunit of the dimer. Once activated, the C-terminal redox center reduces a disulfide bond within thioredoxin. In this report, we present the structural data on a mitochondrial TrxR, TrxR2 (also known as TR3 and TxnRd2). Mouse TrxR2, in which the essential selenocysteine residue had been replaced with cysteine, was isolated as a FAD-containing holoenzyme and crystallized (2.6 angstrom; R = 22.2%; R-free = 27.6%). The addition of NADPH to the TrxR2 crystals resulted in a color change, indicating reduction of the active-site disulfide and formation of a species presumed to be the flavin-thiolate charge transfer complex. Examination of the NADP(H)-bound model (3.0 angstrom; R = 24.1%; R-free = 31.2%) indicates that an active-site tyrosine residue must rotate from its initial position to stack against the nicotinamide ring of NADPH, which is juxtaposed to the isoalloxazine ring of FAD to facilitate hydride transfer. Detailed analysis of the structural data in conjunction with a model of the unusual C-terminal sele-nenylsulfide suggests molecular details of the reaction mechanism and highlights evolutionary adaptations among reductases.									99	2	0	0	89	0	101			0027-8424			WOS:000232811800016	16217027	
J	Barim, S. B.; Bozbag, S. E.; Deljoo, B.; Aindow, M.; Erkey, C.				Erkey, Can/I-8894-2012	Erkey, Can/0000-0001-6539-7748			Highly Active Carbon Supported PtCu Electrocatalysts for PEMFCs by in situ Supercritical Deposition Coupled with Electrochemical Dealloying								FUEL CELLS				20	3	SI		285	299		10.1002/fuce.201900087		NOV 2019		JUN 2020	2020	Carbon aerogel and Vulcan supported PtCu electrocatalysts were prepared using the simultaneous and sequential in situ supercritical deposition (SCD) method in supercritical CO2 followed by thermal annealing and electrochemical dealloying. Before dealloying, annealed electrocatalysts prepared by simultaneous SCD had a more uniform PtCu composition in PtCu nanoparticles whereas electrocatalysts prepared by sequential SCD led to PtCu nanoparticles with Cu enrichment on the surface. Upon dealloying, PtCu/CA electrocatalyst prepared by simultaneous SCD had an enhanced ESA of 159.4 m(2) g(-1) due to the synergistic effects of PtCu nanoparticle size and PtCu composition in nanoparticles. All dealloyed electrocatalysts had higher mass activities and PtCu/Vulcan electrocatalyst prepared by simultaneous SCD had the highest mass activity of 0.178 A mg(Pt)(-1) which was more than twice of the mass activity of commercial Pt/C. PtCu/Vulcan electrocatalyst prepared by sequential SCD showed a specific activity of 0.511 mA cm(-2) which was 5 times higher than the specific activity of commercial Pt/C.									11	0	0	0	0	0	11			1615-6846	1615-6854		WOS:000494540500001		
J	Hu, Lijuan; Uzhameckis, Dmitrijs; Hedborg, Fredrik; Blomberg, Jonas								Dynamic and selective HERV RNA expression in neuroblastoma cells subjected to variation in oxygen tension and demethylation								APMIS				124	1-2	SI		140	149		10.1111/apm.12494				JAN-FEB 2016	2016	We studied HERV expression in cell lines after hypoxia, mitogenic stimulation, and demethylation, to better understand if hypoxia may play a role in ERV activation also within the nervous system, as represented by neuroblastoma cell lines. The level of RNA of four human ERV groups (HERVs) (HERVE, I/T, H, and W), and three housekeeping genes, of different cell lines including A549, COS-1, Namalwa, RD-L and Vero-E6, as well as human neuroblastoma cell lines SH-SY5Y, SK-N-DZ, and SK-N-AS were studied using reverse transcription and real-time quantitative PCR (QPCR). During the course of recovery from hypoxia a pronounced and selective activation of RNA expression of HERVW-like sequences, but not of HERVE, I/T, H, and three housekeeping genes, was found in the neuroblastoma cell lines, most pronounced in SK-N-DZ. In the SK-N-DZ cell line, we also tested the expression of HERVs after chemical treatments. HERVW-like sequences were selectively upregulated by 5-azacytidine, a demethylating agent. Some HERVW loci seem especially responsive to hypoxia and demethylation. HERV expression in neuroblastoma cells is selectively and profoundly influenced by some physiological and chemical stimuli.									8	0	0	0	7	0	8			0903-4641	1600-0463		WOS:000370081300013	26818268	
J	Keppen, O. I.; Krasil'nikova, E. N.; Lebedeva, N. V.; Ivanovskii, R. N.								Comparative study of metabolism of the purple photosynthetic bacteria grown in the light and in the dark under anaerobic and aerobic conditions								MICROBIOLOGY				82	5			547	553		10.1134/S0026261713050056				SEP 2013	2013	For three species of anoxygenic phototrophic alphaproteobacteria differing in their reaction to oxygen and light, physiological characteristics (capacity for acetate assimilation, activity of the tricarboxylic acid (TCA) cycle enzymes, respiration, and the properties of the oxidase systems) were studied. Nonsulfur purple bacteria Rhodobacter sphaeroides, Rhodobaca bogoriensis, and aerobic anoxygenic phototrophic bacteria Roseinatronobacter thiooxidans were the subjects of investigation. All of these organisms were able to grow under aerobic conditions in the dark using the respiratory system with cytochrome aa (3) as the terminal oxidase. They differed, however, in their capacity for growth in the light, bacteriochlorophyll synthesis, and regulation of activity of the TCA cycle enzymes. Oxygen suppressed bacteriochlorophyll synthesis by Rha. sphaeroides and Rbc. bogoriensis both in the dark and in the light. Bacteriochlorophyll synthesis in Rna. thiooxidans occurred only in the dark and was suppressed by light. The results on acetate assimilation by the studied strains reflected the degree of their adaptation to aerobic growth in the dark. Acetate assimilation by light-grown Rha. sphaeroides was significantly higher than by the dark-grown ones. Unlike Rha. sphaeroides, acetate assimilation by Rbc. bogoriensis in the light under anaerobic and aerobic conditions was much less dependent on the growth conditions. Aerobic acetate assimilation by all studied bacteria was promoted by light. In Rha. sphaeroides, activity of the TCA cycle enzymes increased significantly in the cells grown aerobically in the dark. In Rbc. bogoriensis, activity of most of the TCA cycle enzymes under aerobic conditions either decreased or remained unchanged. Our results confirm the origin of modern chemoorganotrophs from anoxygenic phototrophic bacteria. The evolution from anoxygenic photoorganotrophs to aerobic chemoorganotrophs included several stages: nonsulfur purple bacteria -> nonsulfur purple bacteria similar to Rbc. bogoriensis -> aerobic anoxygenic phototrophs -> chemoorganotrophs.									3	0	0	0	3	0	3			0026-2617	1608-3237		WOS:000325025300003		
J	Fareza, Ananta R.; Nugroho, Ferry Anggoro Ardy; Abdi, Fatwa F.; Fauzia, Vivi				Fauzia, Vivi/S-1008-2017	Fauzia, Vivi/0000-0002-4593-4662; Nugroho, Ferry Anggoro Ardy/0000-0001-5571-0454; Fareza, Ananta/0000-0002-2557-1382			Nanoscale metal oxides-2D materials heterostructures for photoelectrochemical water splitting-a review								JOURNAL OF MATERIALS CHEMISTRY A				10	16			8656	8686		10.1039/d1ta10203f		MAR 2022		APR 19 2022	2022	Photoelectrochemical (PEC) water splitting is an interesting approach to harness clean and renewable solar energy to generate green hydrogen. To this end, metal oxides (MOs) have been investigated as photoelectrodes (photoanode and photocathode) due to their tunable optoelectronic properties and abundance, but achieving an efficient overall performance based on single MOs is very challenging due to their narrow visible light absorption, unfavorable band position, low charge mobilities, and limited stability. Heterostructuring MOs with other materials has therefore been proposed in the literature. In this review, we specifically highlight photoelectrodes based on the heterostructure of MOs and an emerging group of 2D materials consisting of mono elemental (Xenes), carbides/nitrides/carbonitrides (MXenes), boron carbon nitride (BCNs), transition metal dichalcogenides (TMDs), metal-organic frameworks (MOFs), and bismuth oxyhalides (BiOX). The benefits of the formation of MOs/2D materials heterostructures are outlined, and the state-of-the-art of MOs/2D materials heterostructures as photoelectrodes with various architectures are extensively discussed. Finally, a critical outlook on fundamental challenges and potential future directions in the development of MOs/2D materials heterostructures is presented.									4	0	0	0	0	0	4			2050-7488	2050-7496		WOS:000778870900001		
J	Wu, Xin; Zhang, Huabin; Zuo, Shouwei; Dong, Juncai; Li, Yang; Zhang, Jian; Han, Yu				Zhang, Jing/GWZ-7332-2022; Zhang, Jian/B-5056-2011; Zhang, Huabin/AAR-6511-2021; Han, Yu/N-2036-2015	Zhang, Jian/0000-0003-3373-9621; Han, Yu/0000-0003-1462-1118			Engineering the Coordination Sphere of Isolated Active Sites to Explore the Intrinsic Activity in Single-Atom Catalysts								NANO-MICRO LETTERS				13	1					136	10.1007/s40820-021-00668-6				DEC 2021	2021	Reducing the dimensions of metallic nanoparticles to isolated, single atom has attracted considerable attention in heterogeneous catalysis, because it significantly improves atomic utilization and often leads to distinct catalytic performance. Through extensive research, it has been recognized that the local coordination environment of single atoms has an important influence on their electronic structures and catalytic behaviors. In this review, we summarize a series of representative systems of single-atom catalysts, discussing their preparation, characterization, and structure-property relationship, with an emphasis on the correlation between the coordination spheres of isolated reactive centers and their intrinsic catalytic activities. We also share our perspectives on the current challenges and future research promises in the development of single-atom catalysis. With this article, we aim to highlight the possibility of finely tuning the catalytic performances by engineering the coordination spheres of single-atom sites and provide new insights into the further development for this emerging research field.									46	3	0	0	1	0	45			2311-6706	2150-5551		WOS:000662772600001	34138406	
J	Ma, Zhongjun; Zhang, Xilin; Wu, Dapeng; Han, Xueyun; Zhang, Lumin; Wang, Hongju; Xu, Fang; Gao, Zhiyong; Jiang, Kai								Ni and nitrogen-codoped ultrathin carbon nanosheets with strong bonding sites for efficient CO2 electrochemical reduction								JOURNAL OF COLLOID AND INTERFACE SCIENCE				570				31	40		10.1016/j.jcis.2020.02.050				JUN 15 2020	2020	Single-atom catalysts have attracted wide attention recently because of their unique size quantum effect and superior atom utilization in CO2 reduction reaction (CO2RR). Here, ultrathin Ni and nitrogen-codoped carbon nanosheets (Ni-N-CNSs) were proposed by a facile in-situ pyrolytic strategy. The ultrathin porous structure of Ni-N-CNSs affords large surface area, rich mesoporous volume and vast uniformly dispersed Ni atoms. The optimized catalyst exhibits a high CO Faradaic efficiency of nearly 100%, partial current density of 121.4 mA mg(-1), CO production rate of 37.7 mu mol mg(-1) min(-1), and super durability. In addition, the first principles calculations and the Mulliken charge analyses reveal the Ni sites show high bonding force towards the CO2 molecules, which gives rise to the high activity and selectivity of Ni-N-CNSs in CO2RR. (C) 2020 Elsevier Inc. All rights reserved.									17	2	0	0	0	0	17			0021-9797	1095-7103		WOS:000525899700004	32135266	
J	Ye, Ke; Hu, Min; Li, Qin-Kun; Han, Yulan; Luo, Yi; Jiang, Jun; Zhang, Guozhen				jiang, jun/P-5378-2014	jiang, jun/0000-0002-6116-5605			Cooperative Nitrogen Activation and Ammonia Synthesis on Densely Monodispersed Mo-N-C Sites								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				11	10			3962	3968		10.1021/acs.jpclett.0c00302				MAY 21 2020	2020	The production of ammonia from nitrogen reduction reaction (NRR) under mild conditions is one of the most challenging issues in modern chemistry. The linear scaling relationship between the adsorption energies of -N2H and -NH2 on a single active site is a well-established bottleneck. By investigating a series of densely monodispersed Mo-N-C sites embedded in graphene using first-principles calculations, we found that previously underappreciated neighboring effects between adjacent active sites may help break the limit: they not only improve the energetics of potential determining steps of NRR but also promote an alternative associative mechanism based on a cooperative bridge-on adsorption of N-2 by two Mo-N-C sites of similar to 6 angstrom apart. Further, a barrier of 0.71 eV for N-N bond dissociation is achieved by proper ratio of coordinated C/N atoms of Mo. Our work suggests the cooperation of two adjacent active sites may offer an alternative strategy of nitrogen fixation.									14	1	0	0	0	0	14			1948-7185			WOS:000537432500031	32354216	
J	Tang, Bo; Lin, Yuhui; Xing, Zipeng; Duan, Yaqiang; Pan, Siyu; Dai, Ying; Yu, Jia; Zou, Jinlong				Zou, Jinlong/A-6760-2017; Zou, Jinlong/N-6220-2019	Zou, Jinlong/0000-0003-0651-761X; Zou, Jinlong/0000-0003-0651-761X			Porous coral reefs-like MoS2/nitrogen-doped bio-carbon as an excellent Pt support/co-catalyst with promising catalytic activity and CO-tolerance for methanol oxidation reaction								ELECTROCHIMICA ACTA				246				517	527		10.1016/j.electacta.2017.06.052				AUG 20 2017	2017	The problems of poor electrocatalytic activity and CO tolerance and high Pt-loading of the Pt-based catalysts are still needed to be solved for direct methanol fuel cells. In this study, porous MoS2/nitrogendoped carbon (MoS2/CNX) as Pt supports/co-catalyst for methanol oxidation reaction (MOR) is successfully prepared by using waste bagasse as carbon source. Various material characterization techniques and electrochemical tests are performed to investigate the relationship between structural characteristics and MOR activity. The highly porous structure of CNX can provide abundant binding sites for growing well-dispersed MoS2 with coral-reef structure, which should facilitate the exposure of MoS2 edge to improve co-catalytic activity of MoS2/CNX. Pt/MoS2/CNX displays a higher mass activity (1030.2 mA mg(pt)(-1)) than those of Pt/MoS2/C (710.1 mA mg(pt)(-1)) and commercial Pt/C (405.4 mA mg(pt)(-1)), owing to that MoS2/CNX can afford abundant attachment sites to anchor Pt to enlarge the available electrochemically active area (111.2m(2)g(pt)(-1)) for MOR. With the introduction of porous CNX, more active sites on MoS2 edges are exposed out to dissociate water molecule for eliminating adsorbed CO-species on the active sites of Pt, which is conductive to enhance the durability and CO tolerance of Pt/MoS2/CNX. Furthermore, MoS2/CNX with high specific surface area (451.38 m(2) g(-1)) can offer sufficient oxygen-containing functional groups to facilitate the oxidation of intermediates (CO-species) on the active Pt sites, which can also promote the accessibility of methanol to the electroactive surface. These results provide a promising strategy for the design of highly active Pt support/co-catalyst to minimize Pt usage. (C) 2017 Elsevier Ltd. All rights reserved.									29	0	0	0	2	0	29			0013-4686	1873-3859		WOS:000406942800058		
J	Dezanneau, G.; Sin, A.; Roussel, H.; Vincent, H.; Audier, A.								Synthesis and characterisation of La1-xMnO3+or-delta nanopowders prepared by acrylamide polymerisation								Solid State Communications				121	2-3			133	7						2001	2001	La1-xMnO3+or-delta (x=-0.02 to 0.35) nanocrystalline powders were prepared by a new sol-gel method. Acrylamide gelification is used to form an organic 3D tangled network where a solution of the respective cations is soaked. This method was adapted to cover a broad range of high impact electro-ceramic oxides, of which a particular example is the CMR nanopowders reported in this work. The acrylamide sol-gel process is a fast, cheaper and easy to scale-up method for obtaining fine powders of complex oxides. This synthesis method allows performing 100 g of highly pure nanopowders in one run with simple laboratory scale. The sponge like powder obtained consists of thin sheets composed of nanocrystallites whose size varies from 66 nm to 30 nm, depending on composition. The oxygen content of the manganite powder is shown to decrease with vacancy-doping on the lanthanum site. Such a evolution can be explained for La/Mn<0.9 by considering a demixtion of the powder into La0.9MnO3 and Mn3O4 phases, while for La/Mn>0.9, the high oxygen excess leads to the consideration of vacancies on both lanthanum and manganese sites. Both hypotheses are supported by magnetic measurements, which show a constant Curie temperature of 295 K for La/Mn<0.9, while for La/Mn>0.9, the occurrence of vacancies on manganese sites progressively impedes the ferromagnetic interactions, leading to a cluster-glass behaviour in the case of the highly manganese-deficient La0.94Mn0.92O3 compound.									0	0	0		0	0	0			0038-1098			INSPEC:7182751		
J	Peng, Chen; Luo, Gan; Xu, Zikai; Yan, Shuai; Zhang, Junbo; Chen, Menghuan; Qian, Linping; Wei, Wei; Han, Qing; Zheng, Gengfeng				Zheng, Gengfeng/G-7023-2011; Peng, Chen/AAD-6787-2021	Zheng, Gengfeng/0000-0002-1803-6955; Gan, Luo/0000-0002-0671-2709			Lithiation-Enabled High-Density Nitrogen Vacancies Electrocatalyze CO2 to C-2 Products								ADVANCED MATERIALS				33	40					2103150	10.1002/adma.202103150		AUG 2021		OCT 2021	2021	Electrochemical CO2 reduction to produce valuable C-2 products is attractive but still suffers with relatively poor selectivity and stability at high current densities, mainly due to the low efficiency in the coupling of two *CO intermediates. Herein, it is demonstrated that high-density nitrogen vacancies formed on cubic copper nitrite (Cu3Nx) feature as efficient electrocatalytic centers for CO-CO coupling to form the key OCCO* intermediate toward C-2 products. Cu3Nx with different nitrogen densities are fabricated by an electrochemical lithium tuning strategy, and density functional theory calculations indicate that the adsorption energies of CO* and the energy barriers of forming key C-2 intermediates are strongly correlated with nitrogen vacancy density. The Cu3Nx catalyst with abundant nitrogen vacancies presents one of the highest Faradaic efficiencies toward C-2 products of 81.7 +/- 2.3% at -1.15 V versus reversible hydrogen electrode (without ohmic correction), corresponding to the partial current density for C-2 production as -307 +/- 9 mA cm(-2). An outstanding electrochemical stability is also demonstrated at high current densities, substantially exceeding CuOx catalysts with oxygen vacancies. The work suggests an attractive approach to create stable anion vacancies as catalytic centers toward multicarbon products in electrochemical CO2 reduction.									14	1	0	0	1	0	14			0935-9648	1521-4095		WOS:000686619700001	34415633	
J	Su, Jin; Hisatomi, Takashi; Minegishi, Tsutomu; Domen, Kazunari				Minegishi, Tsutomu/AAN-1175-2020	Minegishi, Tsutomu/0000-0001-5043-7444; Su, Jin/0000-0001-5162-193X; Domen, Kazunari/0000-0001-7995-4832			Enhanced Photoelectrochemical Water Oxidation from CdTe Photoanodes Annealed with CdCl2								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION											10.1002/anie.202000688		JUN 2020			2020	Most CdTe photoanodes and photocathodes show positive and negative photocurrent onset potentials for water oxidation and reduction, respectively, and are thus unable to drive photoelectrochemical (PEC) water splitting without external applied biases. Herein, the activity of a CdTe photoanode having an internal p-n junction during PEC water oxidation was enhanced by applying a CdCl2 annealing treatment together with surface modifications. The resulting CdTe photoanode generated photocurrents of 1.8 and 5.4 mA cm(-2) at 0.6 and 1.2 V-RHE, respectively, with a photoanodic current onset potential of 0.22 V-RHE under simulated sunlight (AM 1.5G). The CdCl2 annealing increased the grain sizes and lowered the density of grain boundaries, allowing more efficient charge separation. Consequently, a two-electrode tandem PEC cell comprising a CdTe-based photoanode and photocathode split water without any external bias at a solar-to-hydrogen conversion efficiency of 0.51 % at the beginning of the reaction.									9	0	0	0	0	0	9			1433-7851	1521-3773		WOS:000537452800001	32394584	
J	Najafpour, Mohammad Mahdi; Moghaddam, Navid Jameei								Iron oxide deposited on metallic nickel for water oxidation								SUSTAINABLE ENERGY & FUELS				1	3			658	663		10.1039/c7se00064b				MAY 2017	2017	Solar energy is too intermittent to be directly used on a large scale, and thus, a large energy storage system should be developed. One interesting approach is the use of sunlight to perform water splitting for hydrogen production. For such systems, developing an efficient and stable water-oxidizing catalyst is an essential task. Using K2FeO4, we report a simple method to deposit iron oxide on metallic nickel for water oxidation. The Fe/Ni-based electrode, at pH = 13, shows a current density of 1.9 mA cm(-2) at an overpotential of 250.0 mV, making it a promising anode for use in water-splitting systems. At a higher overpotential (700.0 mV), a current density of 23.5 mA cm(-2) was observed.									9	0	0	0	1	0	9			2398-4902			WOS:000422773700025		
J	Yaqub, Asim; Isa, Mohamed Hasnain; Kuttyl, Shamsul Rahman Mohamed; Ajab, Huma				Yaqub, Asim/G-3066-2011; Isa, Mohamed Hasnain/C-8313-2012	Yaqub, Asim/0000-0002-6732-9332; Isa, Mohamed Hasnain/0000-0002-6254-5693; Ajab, Huma/0000-0002-2305-4648			Surface Characteristics of Ti/IrO2 Anode Material and its Electrocatalytic Properties for Polycyclic Aromatic Hydrocarbons (PAHs) Degradation in Aqueous Solution								JOURNAL OF NEW MATERIALS FOR ELECTROCHEMICAL SYSTEMS				17	1			39	44						JAN 2014	2014	In this study, electrochemical degradation of 16 priority PAHs was examined using Ti/IrO2 anode. Iridium dioxide (IrO2) was coated by thermal decomposition of appropriate precursor solution on surface of titanium plate. Surface morphology of coated surface was observed by FESEM and XRD analysis. All electrochemical experiments were conducted using synthetic solution of PAHs in a batch cell under galvanostatic condition. GC-MS was used to quantify, PAHs concentration. Electrochemical oxidation results reveal significant degradation of PAHs at Ti/IrO2 surface. Total PAHs removal was about 97 % at all studied initial pH values 3, 6 and 9 in the presence of electrolyte. Crystalline surface of Ti/IrO2 anode exhibited good electrocatalytic properties towards PAHs degradation.									8	0	0	0	1	0	8			1480-2422			WOS:000340349700009		
J	Teng, H; Lin, HC				Teng, Hsisheng/K-5845-2012				Comparison of surface properties of carbons gasified in nitrous oxide and in oxygen								CARBON				35	12			1811	1817		10.1016/S0008-6223(97)00107-3				1997	1997	Surface structures and reactivities of carbons gasified in N2O and in O-2 are compared in this study. The carbon employed was derived from pyrolysis of phenol-formaldehyde resins. It was found that greater surface area and pore volume are created for the carbon gasified in O-2 than that in N2O. At high extents of burn-off the carbon gasified in N2O shows a larger mesopore volume than that in O-2. The reactivity per unit surface area of the carbon in N2O decreases with the extent of burn-off, while that in O-2 remains relatively constant at various extents of burn-off. Surfaces in carbon micropores do not appear to be fully utilized in the N2O-carbon reaction. It is confirmed that standard N-2 or CO2 surface area is not a proper characterization of the reactive surface area of carbon gasified in N2O. (C) 1997 Published by Elsevier Science Ltd.									7	0	0	0	0	0	7			0008-6223			WOS:000071527300015		
J	Vollmer, Christian; Hoppe, Peter; Brenker, Frank E.; Holzapfel, Christian				Vollmer, Christian/A-7035-2013; Hoppe, Peter/B-3032-2015	Hoppe, Peter/0000-0003-3681-050X; Brenker, Frank Erich/0000-0002-9735-8206			Stellar MgSiO3 perovskite: A shock-transformed stardust silicate found in a meteorite								ASTROPHYSICAL JOURNAL				666	1			L49	L52		10.1086/521623				SEP 1 2007	2007	We have discovered an isotopically highly anomalous MgSiO3 grain in the ungrouped carbonaceous chondrite Acfer 094 with a perovskite-like crystal structure resembling the dominant high-pressure mineral of the Earth's lower mantle. Oxygen isotopic ratios of the silicate grain are O-17/O-16 = (4.91 +/- 0.36) x 10(-3) (12 times the solar value) and O-18/O-16(1.36 +/- 0.19) x 10(-3) (0.4 times the solar value). This signature points to condensation in the ejecta of a similar to 2 M-circle dot close-to-solar metallicity red giant branch (RGB) or asymptotic giant branch(AGB), star. Alternatively, the grain could have formed in the ejecta of a nova, in which O-17 is highly overabundant. TEM analysis of the grain revealed a high pressure perovskite-like crystal structure not predicted by equilibrium condensation in low-pressure stellar environments. A possible formation scenario is transformation of a silicate precursor triggered by a shock wave, either in the interstellar medium (ISM) or originating from the grain's parent star. Shock waves must thus be considered as a potential mechanism to recrystallize silicates, or even convert them into high-pressure structures. Alternatively, nonequilibrium condensation or crystallization by a chemical vapor deposition (CVD)-like process, also invoked for the formation of nanodiamonds, is a distinct possibility, although more speculative.									44	0	0	0	1	0	44			0004-637X			WOS:000249058800013		
J	Wang, Hong-Yan; Hu, Rong; Wang, Na; Hu, Gui-Lin; Wang, Kai; Xie, Wei-Hua; Cao, Rui					Wang, Hong-Yan/0000-0002-1127-9452			Boosting photoanodic activity for water splitting in carbon dots aqueous solution without any traditional supporting electrolyte								APPLIED CATALYSIS B-ENVIRONMENTAL				296						120378	10.1016/j.apcatb.2021.120378		MAY 2021		NOV 5 2021	2021	We present a PEC water oxidation system with boosting activity in Carbon Dots (CDs) aqueous solution directly without any traditional supporting electrolyte. For alpha-Fe2O3 photoanode, photocurrent was significantly enhanced by dozens of folds compared to that in Na2SO4 solution under similar conditions. Based on electrochemical impedance spectroscopy, energy alignment measurements, photovoltage decay and Mott-Schottky plot, mechanism for charge transfer and function of CDs was well characterized. As semiconductors, CDs can combine with alpha-Fe2O3 into heterojunction for charge separation. As electrolyte, it can induce downward shift in conduction band of alpha-Fe2O3, allowing for stronger driving force for charge migration. Since CDs solution possesses a negative Zeta potential, it is proposed that during PEC proceeding, static interaction between CDs and positively charged photoanodic substrate can induce a dynamic balance of CDs absorbing or desorbing on/off alpha-Fe2O3 surface, which accounts for fast charge transfer, boosted photocurrent and high stability in PEC water splitting.									3	0	0	0	0	0	3			0926-3373	1873-3883		WOS:000706861200002		
J	Zhang, Xirui; Yu, Chao; Guan, Jintong; Jiang, Shicheng; Wang, Yunhui; Deng, Kaiming; Meng, Zhaoshun; Lu, Ruifeng				Zhang, Xirui/AAP-3118-2020	Guan, Jintong/0000-0003-4354-6815; Jiang, Shicheng/0000-0001-9489-4524; Zhang, Xirui/0000-0003-1268-705X			Polymeric heptazine imide by O doping and constructing van der Waals heterostructures for photocatalytic water splitting: a theoretical perspective from transition dipole moment analyses								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				22	18			9915	9922		10.1039/c9cp06092h				MAY 14 2020	2020	Semiconductor-based photocatalysts have received extensive attention for their promising capacity in confronting global energy and environmental issues. In photocatalysis, a large band gap with suitable edge-position is necessary to warrant enough driving force for reaction, whereas a much smaller band gap is needed for visible-light response and high solar energy conversion efficiency. This paradox hinders the development of photocatalysts. Via state-of-the-art first-principles calculations, we find that the transition dipole moments (TDMs) are changed significantly in O-doped partly polymerized g-C3N4, i.e., OH-terminated polymeric heptazine imide (PHI-OH), and concomitantly, an enhancement of visible-light absorption is achieved; meanwhile a large enough band gap can provide a powerful driving force in the photocatalytic watersplitting reaction. Furthermore, by using TDM analysis of the PHI-OH/BC3N heterostructure, direct light excited transition between two building layers can be confirmed, suggesting it as a candidate catalyst for hydrogen evolution. From TDM analysis of the PHI-OH/BCN heterostructure, we also verify a Z-scheme process, which involves simultaneous photoexcitations with strong reducibility and oxidizability. Thus, TDM could be a good referential descriptor for revealing photocatalytic mechanisms in semiconductor photocatalysts and interlayer photoexcitation behavior in layered heterostructures. Hopefully, more strategies via modification of TDMs would be proposed to enhance the visible-light response of a semiconductor without sacrificing its photocatalytic driving force.									9	0	0	0	0	0	9			1463-9076	1463-9084		WOS:000535921700047	32167519	
