PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Kong, Lingru; Wang, Jiangcai; Ma, Fengcai; Sun, Mengtao; Quan, Jun				Sun, Mengtao/B-1131-2008	Sun, Mengtao/0000-0002-8153-2679			Graphitic carbon nitride nanostructures: Catalysis								APPLIED MATERIALS TODAY				16				388	424		10.1016/j.apmt.2019.06.003				SEP 2019	2019	The graphitic carbon nitride nanocomposites which possess a graphite-like layered structure have been widely attracted much attention in some applications due to their remarkable catalytic properties. Recent studies have made a surprising breakthrough in developing by adjusting materials and synthesis methods. In this review, the types of graphitic carbon nitride nanostructures and methods used in the synthesis are introduced thoroughly. The various characterization means are systematically summarized and their functions are also clearly explained. Particularly, the outstanding merits of applying graphitic carbon nitride nanocomposites in applications are described by introducing their roles in promoting catalytic reactions efficiency, which are revealed specifically by researching oxygen reduction reactions (ORR), hydrogen evolution reactions (HER), measurement of the gas sensing properties, nitrogen photofixations reactions, degradation of CO2, NOx, 2-propanol, degradation of organic pollutants and photoreduction removal of Cr(VI). (C) 2019 Elsevier Ltd. All rights reserved.									41	2	0	0	5	0	43			2352-9407			WOS:000487288600035		
P	YAN Q; ZHANG Z; KU K; KU H								Composite material useful in electrochemical            field, comprises carbon cloth and black phosphorus            grown on the carbon fiber surface of the carbon            cloth					CN108103770-A; CN108103770-B	UNIV TSINGHUA																			NOVELTY - Composite material comprises carbon cloth and black phosphorus grown on the carbon fiber surface of the carbon cloth. USE - The composite material is useful in electrochemical field (claimed). ADVANTAGE - The composite material has simple preparation method and excellent electrochemical performance, especially in electrochemical oxygen evolution reaction. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is also included for preparing composite material, comprising interconnecting the reaction system with each other of the first region and the second region, where the carbon cloth is placed in the second region, and red phosphorus, metal tin and iodine is placed on the first region under the vacuum condition, raising the first region reaction system temperature so that red phosphorus, metal tin and iodine to contact, so that the carbon fiber grows on the surface of black phosphorus of carbon cloth in the second region, where the temperature increasing process to make the temperature of the first region is 500-700 degrees C.															0						DIIDW:2018476309		
J	Zhao, Xinran; Yin, Fengxiang; He, Xiaobo; Chen, Biaohua; Li, Guoru					Yin, Fengxiang/0000-0003-3514-6707; li, guoru/0000-0002-3029-5079			Efficient overall water splitting over a Mo(IV)-doped Co3O4/NC electrocatalyst								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				46	40			20905	20918		10.1016/j.ijhydene.2021.03.187		MAY 2021		JUN 11 2021	2021	To meet the demand of producing hydrogen at low cost, a molybdenum (Mo)-doped cobalt oxide (Co3O4) supported on nitrogen (N)-doped carbon (x%Mo-Co3O4/NC, where x% represents Mo/Co molar ratio) is developed as an efficient bifunctional electrocatalyst for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER). This defect engineering strategy is realized by a facile urea oxidation method in nitrogen atmosphere. Through X-ray diffraction (XRD) refinement and other detailed characterizations, molybdenum ion (Mo4+) is found to be doped into Co3O4 by substituting cobalt ion (Co2+) at tetrahedron site, while N is doped into carbon matrix simultaneously. 4%Mo-Co3O4/NC is the optimized sample to show the lowest overpotentials of 91 and 276 mV to deliver 10 mA cm-2 for HER and OER in 1 M potassium hydroxide solution (KOH), respectively. The overall water splitting cell 4%Mo-Co3O4/NC parallel to 4%Mo-Co3O4/NC displays a voltage of 1.62 V to deliver 10 mA cm(-2) in 1 M KOH. The Mo4+ dopant modulates the electronic structure of active cobalt ion (Co3+) and boosts the water dissociation process during HER, while the increased amount of lattice oxygen and formation of pyridinic nitrogen due to Mo doping benefits the OER activity. Besides, the smaller grain size owing to Mo doping leads to higher electrochemically active surface area (ECSA) on 4%Mo-Co3O4/NC, resulting in its superior bifunctional catalytic activity. (C) 2021 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									5	0	0	0	0	0	5			0360-3199	1879-3487		WOS:000659298700010		
J	Yang, Qifeng; Jin, Peng; Liu, Bing; Zhao, Liang; Cai, Jiahao; Wei, Zhan; Zuo, Shouwei; Zhang, Jing; Feng, Lai				Jin, Peng/C-7280-2008; Feng, Lai/C-5186-2018	Feng, Lai/0000-0003-0278-5502; Zhao, Liang/0000-0001-8572-3547			Ultrafine carbon encapsulated NiRu alloys as bifunctional electrocatalysts for boosting overall water splitting: morphological and electronic modulation through minor Ru alloying								JOURNAL OF MATERIALS CHEMISTRY A				8	18			9049	9057		10.1039/c9ta13395j				MAY 14 2020	2020	Encapsulating metallic nanoparticles (NPs) with a graphitic carbon shell is a promising strategy to achieve highly efficient and stable electrocatalysts for the hydrogen evolution reaction (HER), oxygen evolution reaction (OER) and electrochemical overall water splitting (OWS). This work presents a simple and facile synthesis of graphitic carbon coated NixRuy alloys. The optimized catalyst (e-Ni0.6Ru0.4@C) displays an ultrafine morphology and outstanding HER and OER activities in alkaline media, which are among the best reported so far for various carbon-based electrocatalysts. Remarkably, the e-Ni0.6Ru0.4@C||e-Ni0.6Ru0.4@C pair needs a low cell voltage of 1.51/1.62 V for driving OWS to reach 10/100 mA cm(-2), far outperforming the benchmark electrode pair Pt/C||RuO2. As expected, this carbon-based catalyst also exhibits superior durability as compared to that of precious catalysts. The experimental evidence combined with density functional theory (DFT) computations thus demonstrates for the first time that minor Ru alloying enables not only the morphological modulation but also the fine electronic modification of the catalyst, which both facilitate the overall electrochemical reactions on the carbon shell surface. Thus, our results may further shed light on how to design and optimize carbon-based electrocatalysts to achieve enhanced catalytic performance for OWS.									27	2	0	0	0	0	27			2050-7488	2050-7496		WOS:000536095500023		
J	Boozer, A.H.								Late stages of stellar evolution carbon- oxygen stars and neutron stars								Late stages of stellar evolution carbon- oxygen stars and neutron stars								131 pp	131 pp						01 Jan. 1970	1970	The carbon-oxygen stars considered had a composition of 50% carbon and 50% oxygen by mass. The purpose of studying these stars is to understand better the stages of stellar evolution after helium shell burning. The masses considered were 1.25, 1.35, and 1.43 solar masses. The evolution was followed from the onset of carbon burning, which was in the centre for all the masses considered, until the star cooled to white dwarf or ignited oxygen. Zero temperature models of the burned out cores of carbon-oxygen stars were also considered to find the maximum size a cold, burned-out carbon-oxygen star can have (about 1.35 modot), to investigate the effects of general relativity, and to see how well the binding energy of shell burning carbon- oxygen stars could be reproduced by zero temperature models. Neutron stars with central densities up to 4.63times1014 g/cc were also considered using the approximation of Nemeth and Sprung (1968). The method used for deriving neutron star equations of state is described in considerable detail and the basic equations needed to calculate an equation of state are derived.									0	0	0		0	0	0						INSPEC:349593		
J	Wang, Hua; Zhang, Wei; Xin, Haihui; Wang, Deming; Di, Cuicui; Liu, Lu								Characteristics of Pyrolysis and Low Oxygen Combustion of Long Flame Coal and Reburning of Residues								ENERGIES				14	10					2944	10.3390/en14102944				MAY 2021	2021	To further understand the problems of coal combustion and coalfield fire reignition, this paper researched the reaction characteristics of coal pyrolysis and low oxygen combustion and the reburning oxidation characteristics of residual structure by thermal analysis methods. The results show that temperature promotes both pyrolysis and low oxygen combustion reactions, but low oxygen combustion reaction is more sensitive to temperature changes. As the constant temperature rises, the mass reduction rate of low oxygen combustion of coal samples reaches 80% on average, which is 4 times that of pyrolysis, and the variations of thermogravimetric parameters are also significantly higher than those of pyrolysis. However, the higher the pyrolysis degree of the residues, the stronger their oxidizability, which greatly enhances the intensity and concentration of the secondary combustion, and the mass of residues is reduced by 90% on average. Conversely, because the combustible components are continuously consumed during low oxygen combustion, the reburning characteristics of residues become less obvious. For instance, the weight loss rate slows down, the burning becomes dispersed, and the burning intensity is weakened. In addition, the heat release is reduced from 8662 to 444.5 J/g, and the change trend is just opposite to that of pyrolysis. The above results show that as the constant temperature rises, the pyrolysis reaction greatly shortens the reburning process, while the low oxygen combustion reaction largely inhibits the reburning.									3	0	0	0	0	0	3				1996-1073		WOS:000662399200001		
J	Zhang, Yuning; Shi, Wenping; Bo, Lili; Shen, Yuxing; Ji, Xiaochao; Xia, Liucheng; Guan, Xiaolin; Wang, Yunxia; Tong, Jinhui								Electrospinning construction of heterostructural Co3W3C/CoP nanoparticles embedded in N, P-doped hierarchically porous carbon fibers as excellent multifunctional electrocatalyst for Zn-air batteries and water splitting								CHEMICAL ENGINEERING JOURNAL				431						134188	10.1016/j.cej.2021.134188				MAR 1 2022	2022	In this work, facile electrospinning method has been adopted to construct the interfacial engineering heterostructures of Co3W3C/CoP nanoparticles embedded in N, P-doped hierarchically porous carbon fibers, in which abundant interfaces and multiple active sites were formed. The fabricated catalysts Co3W3C/CoP/NPC have shown prominent trifunctional electrocatalytic activities for hydrogen evolution reaction (HER), oxygen evolution reaction (OER) and oxygen reduction reaction (ORR), evidenced by a positive half-wave potential of 0.803 V for ORR and a much low overpotential (at 10 mA/cm(2)) of 139/200 mV for HER and OER in alkaline electrolyte, respectively. Furthermore, the rechargeable zinc-air battery based on the optimum CoWCP-NPC-2:1 catalyst has shown a prominent high power density of 205.5 mW/cm(2) and a specific capacity of 800.5 mAh.g(-1) after 83.5 h/501 cycles at 10 mA/cm(2). When the catalyst CoWCP-NPC-2:1 was employed as anode and cathode electrocatalysts for overall water splitting, only 1.49 V of cell voltage was needed to reach 10 mA/cm(2). This work will provide inspiration for the design of advanced, multifunctional, and performance-oriented heterogeneous catalysts in sustainable energy conversion technology.									5	0	0	0	0	0	5			1385-8947	1873-3212		WOS:000772754100003		
J	Yan, Liang; Zhang, Bing					Yan, Liang/0000-0001-9135-360X			Rose-like, ruthenium-modified cobalt nitride nanoflowers grown in situ on an MXene matrix for efficient and stable water electrolysis								JOURNAL OF MATERIALS CHEMISTRY A				9	36			20758	20765		10.1039/d1ta05243h		AUG 2021		SEP 28 2021	2021	Exploring bifunctional electrocatalysts with high efficiency, low cost, and durability is of great importance for water electrolysis but still remains a great challenge and needs to be thoroughly studied. In this work, rose-like, ruthenium-doped cobalt nitride nanoflowers grown in situ on Ti3C2Tx MXene are synthesized through a simple oil bath method followed by nitridation treatment under an NH3 atmosphere. Benefiting from good conductivity and an optimized electronic structure, the resultant Ru-CoN/Ti3C2Tx MXene exhibits remarkable and stable bifunctional electrocatalytic activities towards both the hydrogen evolution reaction (HER) and the oxygen evolution reaction (OER) in 1.0 M KOH solution. More importantly, a two-electrode electrolyzer constructed with the Ru-CoN/Ti3C2Tx MXene only needs a low cell voltage of 1.52 V to deliver a current density of 10 mA cm(-2), outperforming the benchmark RuO2||Pt/C couple and most recently reported representative bifunctional electrocatalysts. This work provides a new strategy for the rational design and fabrication of efficient and nonprecious catalysts for water electrocatalysis and other electrochemical energy systems.									7	0	0	0	0	0	7			2050-7488	2050-7496		WOS:000691873900001		
J	SHAW, WJD								GAS EVOLUTION AND ANALYSIS FROM MECHANICALLY ALLOYED IN-9021								MATERIALS LETTERS				6	3			75	79		10.1016/0167-577X(87)90037-1				DEC 1987	1987										2	0	0	0	0	0	2			0167-577X			WOS:A1987N290100008		
J	Wang, Yuanzhe; Zhou, Yanyan; Han, Minze; Xi, Yaokai; You, Huanhuan; Hao, Xianfeng; Li, Zhiping; Zhou, Junshuang; Song, Dandan; Wang, Dong; Gao, Faming								Environmentally-Friendly Exfoliate and Active Site Self-Assembly: Thin 2D/2D Heterostructure Amorphous Nickel-Iron Alloy on 2D Materials for Efficient Oxygen Evolution Reaction								SMALL				15	16					1805435	10.1002/smll.201805435				APR 18 2019	2019	A class of 2D layered materials exhibits substantial potential for high-performance electrocatalysts due to high specific surface area, tunable electronic properties, and open 2D channels for fast ion transport. However, liquid-phase exfoliation always utilizes organic solvents that are harmful to the environment, and the active sites are limited to edge sites. Here, an environmentally friendly exfoliator in aqueous solution is presented without utilizing any toxic or hazardous substance and active site self-assembly on the inert base of 2D materials. Benefiting from thin 2D/2D heterostructure and strong interfacial coupling, the resultant highly disordered amorphous NiFe/2D materials (Ti3C2 MXene, graphene and MoS2) thin nanosheets exhibit extraordinary electrocatalytic performance toward oxygen evolution reaction (OER) in alkaline media. DFT results further verify the experimental results. The study emphasizes a viable idea to probe efficient electrocatalysts by means of the synergistic effect of environmentally friendly exfoliator in aqueous solution and active site self-assembly on the inert base of 2D materials which forms the unique thin 2D/2D heterostructure in-suit. This new type of heterostructure opens up a novel avenue for the rational design of highly efficient 2D materials for electrocatalysis.									54	6	0	0	4	0	54			1613-6810	1613-6829		WOS:000467263300004	30941892	
J	McBean, Coray L.; Liu, Haiqin; Scofield, Megan E.; Li, Luyao; Wang, Lei; Bernstein, Ashley; Wong, Stanislaus S.				Liu, Haiqing/K-8034-2018	Liu, Haiqing/0000-0002-2085-1991; Wang, Lei/0000-0002-6348-8344; Bernstein, Ashley/0000-0002-9119-5354			Generalizable, Electroless, Template-Assisted Synthesis and Electrocatalytic Mechanistic Understanding of Perovskite LaNiO3 Nanorods as Viable, Supportless Oxygen Evolution Reaction Catalysts in Alkaline Media								ACS APPLIED MATERIALS & INTERFACES				9	29			24634	24648		10.1021/acsami.7b06855				JUL 26 2017	2017	The oxygen evolution reaction (OER) is a key reaction for water electrolysis cells and air-powered battery applications. However, conventional metal oxide catalysts, used for high-performing OER, tend to incorporate comparatively expensive and less abundant precious metals such as Ru and Ir, and, moreover, suffer from poor stability. To attempt to mitigate for all of these issues, we have prepared one-dimensional (1D) OER-active perovskite nanorods using a unique, simple, generalizable, and robust method. Significantly, our work demonstrates the feasibility of a novel electroless, seedless, surfactant-free, wet solution-based protocol for fabricating "high aspect ratio" LaNiO3 and LaMnO3 nanostructures. As the main focus of our demonstration of principle, we prepared as-synthesized LaNiO3 rods and correlated the various temperatures at which these materials were annealed with their resulting OER performance. We observed generally better OER performance for samples prepared with lower annealing temperatures. Specifically, when annealed at 600 inverted perpendicular C, in the absence of a conventional conductive carbon support, our as-synthesized LaNiO3 rods not only evinced (i) a reasonable level of activity toward OER but also displayed (ii) an improved stability, as demonstrated by chronoamperometric measurements,									38	0	0	0	1	0	38			1944-8244	1944-8252		WOS:000406646300029	28714661	
